ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Margen_Ganancia,Categoria_Ventas,Clasificacion_Compra,Estado_Pedido,NuevaColumna
10248,21,73.98,1,1553.58,07/05/2019,1298,Cancelled,Ships,86,S18_3029,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,-1.4635466177682002e-16,Pequeña,Distante,Retrasado,1553.5800000000002
10262,32,84.3,15,2697.6,24/06/2019,1251,Cancelled,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Retrasado,2697.6
10273,34,98.06,2,3334.04,21/07/2019,1225,Shipped,Ships,86,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,0.0,Pequeña,Distante,Completado,3334.04
10283,21,98.06,4,2059.26,20/08/2019,1196,Shipped,Ships,86,S18_3029,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,0.0,Pequeña,Distante,Completado,2059.26
10296,21,96.34,13,2023.14,15/09/2019,1171,Shipped,Ships,86,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,0.0,Pequeña,Distante,Completado,2023.14
10307,31,83.44,7,2586.64,14/10/2019,1143,Shipped,Ships,86,S18_3029,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,0.0,Pequeña,Distante,Completado,2586.64
10316,21,94.62,15,1987.02,01/11/2019,1126,Shipped,Ships,86,S18_3029,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,0.0,Pequeña,Distante,Completado,1987.02
10327,25,45.86,5,1146.5,10/11/2019,1118,Resolved,Ships,86,S18_3029,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small,0.0,Pequeña,Distante,Completado,1146.5
10338,28,82.58,3,2312.24,22/11/2019,1107,Shipped,Ships,86,S18_3029,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Cartrain,Pascale,Small,0.0,Pequeña,Distante,Completado,2312.24
10350,43,64.97,6,2793.71,02/12/2019,1098,Shipped,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,2793.71
10373,22,86.74,5,1908.28,31/01/2020,1039,Shipped,Ships,86,S18_3029,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Small,0.0,Pequeña,Distante,Completado,1908.28
10386,37,93.01,5,3441.37,01/03/2020,1010,Resolved,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,-1.321413712813397e-16,Pequeña,Distante,Completado,3441.3700000000003
10398,28,72.26,18,2023.28,30/03/2020,982,Shipped,Ships,86,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,-1.1237874908229808e-16,Pequeña,Distante,Completado,2023.2800000000002
10400,30,74.84,7,2245.2,01/04/2020,981,Shipped,Ships,86,S18_3029,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,-2.0254202337718874e-16,Pequeña,Distante,Completado,2245.2000000000003
10414,44,73.98,1,3255.12,06/05/2020,947,On Hold,Ships,86,S18_3029,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,-1.3970217715060094e-16,Pequeña,Distante,En Proceso,3255.1200000000003
10103,25,101.58,13,2539.5,29/01/2018,1776,Shipped,Vintage Cars,104,S18_3136,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,0.0,Pequeña,Distante,Completado,2539.5
10126,30,97.39,13,2921.7,28/05/2018,1658,Shipped,Vintage Cars,104,S18_3136,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,Sommer,Mart¡n,Small,0.0,Pequeña,Distante,Completado,2921.7
10139,20,90.06,2,1801.2,16/07/2018,1610,Shipped,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,0.0,Pequeña,Distante,Completado,1801.2
10150,26,107.86,10,2804.36,19/09/2018,1546,Shipped,Vintage Cars,104,S18_3136,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,0.0,Pequeña,Distante,Completado,2804.36
10163,40,122.52,3,4900.8,20/10/2018,1516,Shipped,Vintage Cars,104,S18_3136,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Medium,0.0,Pequeña,Distante,Completado,4900.8
10173,31,89.01,1,2759.31,05/11/2018,1501,Shipped,Vintage Cars,104,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,0.0,Pequeña,Distante,Completado,2759.31
10183,22,113.1,10,2488.2,13/11/2018,1494,Shipped,Vintage Cars,104,S18_3136,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,0.0,Pequeña,Distante,Completado,2488.2
10193,23,120.43,2,2769.89,21/11/2018,1487,Shipped,Vintage Cars,104,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,-1.6417523832587722e-16,Pequeña,Distante,Completado,2769.8900000000003
10206,30,119.38,8,3581.4,05/12/2018,1474,Shipped,Vintage Cars,104,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium,1.2697474476083772e-16,Pequeña,Distante,Completado,3581.3999999999996
10215,49,107.86,5,5285.14,29/01/2019,1420,Shipped,Vintage Cars,104,S18_3136,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Medium,0.0,Mediana,Distante,Completado,5285.14
10228,31,102.63,4,3181.53,10/03/2019,1381,Shipped,Vintage Cars,104,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Medium,1.4293354168795015e-16,Pequeña,Distante,Completado,3181.5299999999997
10244,29,115.19,2,3340.51,29/04/2019,1332,Shipped,Vintage Cars,104,S18_3136,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1.361311149753972e-16,Pequeña,Distante,Completado,3340.5099999999998
10257,37,84.82,2,3138.34,14/06/2019,1287,Shipped,Vintage Cars,104,S18_3136,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,1.4490060059982795e-16,Pequeña,Distante,Completado,3138.3399999999997
10270,38,125.66,11,4775.08,19/07/2019,1253,Shipped,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,0.0,Pequeña,Distante,Completado,4775.08
10280,29,103.67,4,3006.43,17/08/2019,1225,Shipped,Vintage Cars,104,S18_3136,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium,0.0,Pequeña,Distante,Completado,3006.43
10291,23,124.62,13,2866.26,08/09/2019,1204,Shipped,Vintage Cars,104,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,0.0,Pequeña,Distante,Completado,2866.26
10304,26,85.87,8,2232.62,11/10/2019,1172,Shipped,Vintage Cars,104,S18_3136,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small,0.0,Pequeña,Distante,Completado,2232.62
10312,38,117.29,5,4457.02,21/10/2019,1163,Shipped,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Pequeña,Distante,Completado,4457.02
10322,48,47.04,7,2257.92,04/11/2019,1150,Shipped,Vintage Cars,104,S18_3136,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Small,0.0,Pequeña,Distante,Completado,2257.92
10332,40,39.8,18,1592.0,17/11/2019,1138,Shipped,Vintage Cars,104,S18_3136,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,0.0,Pequeña,Distante,Completado,1592.0
10347,45,109.96,11,4948.2,29/11/2019,1127,Shipped,Vintage Cars,104,S18_3136,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Medium,0.0,Pequeña,Distante,Completado,4948.2
10357,44,117.29,4,5160.76,10/12/2019,1117,Shipped,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,0.0,Mediana,Distante,Completado,5160.76
10369,21,94.22,5,1978.62,20/01/2020,1077,Shipped,Vintage Cars,104,S18_3136,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small,0.0,Pequeña,Distante,Completado,1978.62
10392,29,86.92,2,2520.68,10/03/2020,1028,Shipped,Vintage Cars,104,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,Mendel,Roland,Small,0.0,Pequeña,Distante,Completado,2520.68
10423,21,84.82,2,1781.22,30/05/2020,948,In Process,Vintage Cars,104,S18_3136,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Small,1.2765052909984844e-16,Pequeña,Distante,En Proceso,1781.2199999999998
10105,22,139.32,11,3065.04,11/02/2018,1788,Shipped,Vintage Cars,136,S18_3140,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,0.0,Pequeña,Distante,Completado,3065.04
10117,26,136.59,5,3551.34,16/04/2018,1725,Shipped,Vintage Cars,136,S18_3140,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,0.0,Pequeña,Distante,Completado,3551.34
10128,41,135.22,2,5544.02,06/06/2018,1675,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1.6404967907275372e-16,Mediana,Distante,Completado,5544.0199999999995
10142,47,128.39,8,6034.33,08/08/2018,1613,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,1.5072008023640206e-16,Mediana,Distante,Completado,6034.329999999999
10153,31,117.47,7,3641.57,28/09/2018,1563,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Pequeña,Distante,Completado,3641.57
10166,43,161.18,2,6930.74,21/10/2018,1541,Shipped,Vintage Cars,136,S18_3140,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,-1.3122620409551191e-16,Mediana,Distante,Completado,6930.740000000001
10177,23,159.81,9,3675.63,07/11/2018,1525,Shipped,Vintage Cars,136,S18_3140,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,Medium,0.0,Pequeña,Distante,Completado,3675.63
10185,28,122.93,9,3442.04,14/11/2018,1519,Shipped,Vintage Cars,136,S18_3140,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,0.0,Pequeña,Distante,Completado,3442.04
10196,49,140.69,1,6893.81,26/11/2018,1508,Shipped,Vintage Cars,136,S18_3140,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Medium,1.3192918020266414e-16,Mediana,Distante,Completado,6893.8099999999995
10208,24,109.27,9,2622.48,02/01/2019,1472,Shipped,Vintage Cars,136,S18_3140,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,0.0,Pequeña,Distante,Completado,2622.48
10221,33,133.86,3,4417.38,18/02/2019,1426,Shipped,Vintage Cars,136,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,0.0,Pequeña,Distante,Completado,4417.38
10232,22,163.91,6,3606.02,20/03/2019,1397,Shipped,Vintage Cars,136,S18_3140,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,0.0,Pequeña,Distante,Completado,3606.02
10248,32,118.83,12,3802.56,07/05/2019,1350,Cancelled,Vintage Cars,136,S18_3140,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,0.0,Pequeña,Distante,Retrasado,3802.56
10273,40,125.66,13,5026.4,21/07/2019,1276,Shipped,Vintage Cars,136,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,0.0,Mediana,Distante,Completado,5026.4
10282,43,155.71,1,6695.53,20/08/2019,1247,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,-1.3583610285861288e-16,Mediana,Distante,Completado,6695.530000000001
10293,24,117.47,4,2819.28,09/09/2019,1228,Shipped,Vintage Cars,136,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small,1.6129910859739512e-16,Pequeña,Distante,Completado,2819.2799999999997
10306,32,117.47,9,3759.04,14/10/2019,1194,Shipped,Vintage Cars,136,S18_3140,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,0.0,Pequeña,Distante,Completado,3759.04
10314,20,136.59,1,2731.8,22/10/2019,1187,Shipped,Vintage Cars,136,S18_3140,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,0.0,Pequeña,Distante,Completado,2731.8
10325,24,69.12,9,1658.88,05/11/2019,1174,Shipped,Vintage Cars,136,S18_3140,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Small,0.0,Pequeña,Distante,Completado,1658.88
10336,48,120.38,12,5778.24,20/11/2019,1160,Shipped,Vintage Cars,136,S18_3140,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,0.0,Mediana,Distante,Completado,5778.24
10350,44,117.98,1,5191.12,02/12/2019,1149,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Mediana,Distante,Completado,5191.12
10372,28,137.96,3,3862.88,26/01/2020,1095,Shipped,Vintage Cars,136,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Medium,0.0,Pequeña,Distante,Completado,3862.88
10383,24,61.52,9,1476.48,22/02/2020,1069,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,0.0,Pequeña,Distante,Completado,1476.48
10396,33,159.81,2,5273.73,23/03/2020,1040,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,-1.7245757780032883e-16,Mediana,Distante,Completado,5273.7300000000005
10414,41,118.83,12,4872.03,06/05/2020,997,On Hold,Vintage Cars,136,S18_3140,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,0.0,Pequeña,Distante,En Proceso,4872.03
10104,23,198.13,13,4556.99,31/01/2018,1824,Shipped,Classic Cars,169,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,0.0,Pequeña,Distante,Completado,4556.99
10109,46,179.5,5,8257.0,10/03/2018,1787,Shipped,Classic Cars,169,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Large,0.0,Mediana,Distante,Completado,8257.0
10114,48,171.03,4,8209.44,01/04/2018,1766,Shipped,Classic Cars,169,S18_3232,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Large,0.0,Mediana,Distante,Completado,8209.44
10122,25,143.94,3,3598.5,08/05/2018,1730,Shipped,Classic Cars,169,S18_3232,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Medium,0.0,Pequeña,Distante,Completado,3598.5
10127,22,174.42,15,3837.24,03/06/2018,1705,Shipped,Classic Cars,169,S18_3232,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,0.0,Pequeña,Distante,Completado,3837.24
10136,41,203.21,3,8331.61,04/07/2018,1675,Shipped,Classic Cars,169,S18_3232,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Large,0.0,Mediana,Distante,Completado,8331.61
10141,34,142.25,9,4836.5,01/08/2018,1648,Shipped,Classic Cars,169,S18_3232,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium,0.0,Pequeña,Distante,Completado,4836.5
10148,32,169.34,14,5418.88,11/09/2018,1608,Shipped,Classic Cars,169,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,0.0,Mediana,Distante,Completado,5418.88
10151,21,177.81,7,3734.01,21/09/2018,1599,Shipped,Classic Cars,169,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium,0.0,Pequeña,Distante,Completado,3734.01
10165,47,186.27,16,8754.69,22/10/2018,1569,Shipped,Classic Cars,169,S18_3232,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Large,0.0,Mediana,Distante,Completado,8754.69
10171,39,140.55,3,5481.45,05/11/2018,1556,Shipped,Classic Cars,169,S18_3232,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,Medium,-1.6592228366087955e-16,Mediana,Distante,Completado,5481.450000000001
10175,29,152.41,5,4419.89,06/11/2018,1556,Shipped,Classic Cars,169,S18_3232,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,0.0,Pequeña,Distante,Completado,4419.89
10181,45,140.55,7,6324.75,12/11/2018,1551,Shipped,Classic Cars,169,S18_3232,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,-1.4379931250609562e-16,Mediana,Distante,Completado,6324.750000000001
10184,28,157.49,10,4409.72,14/11/2018,1550,Shipped,Classic Cars,169,S18_3232,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,0.0,Pequeña,Distante,Completado,4409.72
10192,26,150.71,12,3918.46,20/11/2018,1545,Shipped,Classic Cars,169,S18_3232,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium,0.0,Pequeña,Distante,Completado,3918.46
10195,50,152.41,10,7620.5,25/11/2018,1541,Shipped,Classic Cars,169,S18_3232,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Large,0.0,Mediana,Distante,Completado,7620.5
10203,48,172.73,1,8291.04,02/12/2018,1535,Shipped,Classic Cars,169,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large,2.1939218765629598e-16,Mediana,Distante,Completado,8291.039999999999
10207,25,157.49,11,3937.25,09/12/2018,1529,Shipped,Classic Cars,169,S18_3232,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Medium,0.0,Pequeña,Distante,Completado,3937.25
10212,40,138.86,11,5554.4,16/01/2019,1492,Shipped,Classic Cars,169,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,-1.6374310488494314e-16,Mediana,Distante,Completado,5554.400000000001
10225,43,149.02,2,6407.86,22/02/2019,1456,Shipped,Classic Cars,169,S18_3232,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,-1.4193423417067918e-16,Mediana,Distante,Completado,6407.860000000001
10229,22,189.66,5,4172.52,11/03/2019,1440,Shipped,Classic Cars,169,S18_3232,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,2.179725206285238e-16,Pequeña,Distante,Completado,4172.5199999999995
10239,47,150.71,1,7083.37,12/04/2019,1409,Shipped,Classic Cars,169,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Large,-1.2839858736349059e-16,Mediana,Distante,Completado,7083.370000000001
10246,36,198.13,9,7132.68,05/05/2019,1387,Shipped,Classic Cars,169,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Large,0.0,Mediana,Distante,Completado,7132.68
10253,40,169.34,6,6773.6,01/06/2019,1361,Cancelled,Classic Cars,169,S18_3232,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,0.0,Mediana,Distante,Retrasado,6773.6
10259,27,135.47,8,3657.69,15/06/2019,1348,Shipped,Classic Cars,169,S18_3232,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,0.0,Pequeña,Distante,Completado,3657.69
10266,29,165.95,7,4812.55,06/07/2019,1328,Shipped,Classic Cars,169,S18_3232,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Medium,1.8898394858711664e-16,Pequeña,Distante,Completado,4812.549999999999
10271,20,196.43,9,3928.6,20/07/2019,1315,Shipped,Classic Cars,169,S18_3232,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,-1.1575302929452327e-16,Pequeña,Distante,Completado,3928.6000000000004
10278,42,152.41,7,6401.22,06/08/2019,1299,Shipped,Classic Cars,169,S18_3232,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Medium,0.0,Mediana,Distante,Completado,6401.22
10281,25,167.65,5,4191.25,19/08/2019,1287,Shipped,Classic Cars,169,S18_3232,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,70267,USA,Yu,Kyung,Medium,0.0,Pequeña,Distante,Completado,4191.25
10287,36,162.57,5,5852.52,30/08/2019,1277,Shipped,Classic Cars,169,S18_3232,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium,1.5540223728802776e-16,Mediana,Distante,Completado,5852.5199999999995
10292,21,135.47,12,2844.87,08/09/2019,1269,Shipped,Classic Cars,169,S18_3232,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,0.0,Pequeña,Distante,Completado,2844.87
10301,23,174.42,9,4011.66,05/10/2018,1608,Shipped,Classic Cars,169,S18_3232,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Medium,0.0,Pequeña,Distante,Completado,4011.66
10305,37,201.51,9,7455.87,13/10/2019,1236,Shipped,Classic Cars,169,S18_3232,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Large,0.0,Mediana,Distante,Completado,7455.87
10310,48,186.27,3,8940.96,16/10/2019,1234,Shipped,Classic Cars,169,S18_3232,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Large,-2.0344452984308803e-16,Mediana,Distante,Completado,8940.960000000001
